image,stratum,effort,variant,distance,bytes,quality
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,0.699999988079,658157,88.13478706077383
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,both,1,506151,85.71805003832117
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,1,499029,85.44545650245969
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,quantize,1,506152,85.91740916258816
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,smooth,1,496467,85.48177990297474
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,1,496468,85.44545650245969
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,both,1.39999997616,375401,82.02907224236954
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,1.39999997616,368007,81.51013508680101
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,quantize,1.39999997616,375402,82.12056571145284
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,smooth,1.39999997616,365398,81.48633944642563
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,1.39999997616,365399,81.51013508680101
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,both,2,261916,75.83386465786572
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,2,255884,74.92491005283594
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,quantize,2,261917,76.10116915117909
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,smooth,2,253378,75.02675379177971
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,2,253379,74.92491005283594
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,both,0.5,830612,89.8590251004019
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,0.5,824261,89.80253157833229
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,quantize,0.5,830428,90.05493117546564
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,smooth,0.5,820554,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,0.5,820345,89.80253157833229
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,both,0.699999988079,662818,88.36530309378581
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,0.699999988079,656440,88.23871888691215
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,quantize,0.699999988079,662678,88.38032901697991
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,smooth,0.699999988079,653058,88.16542825656082
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,0.699999988079,653041,88.23871888691215
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,both,1,495805,85.6222044379919
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,1,489238,85.27773850608851
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,quantize,1,494307,85.51669194988133
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,smooth,1,486693,85.26190201376794
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,1,486678,85.27773850608851
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,both,1.39999997616,357718,81.1993897985843
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,1.39999997616,353215,80.82378943774295
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,quantize,1.39999997616,358023,81.42643778471513
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,smooth,1.39999997616,350329,80.75435242138363
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,1.39999997616,350510,80.82378943774295
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,both,2,244422,74.64738041393657
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,2,240269,73.75878577735183
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,quantize,2,243834,74.78012349147359
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,smooth,2,237236,74.08241410751421
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,2,237718,73.75878577735183
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,both,0.5,831750,89.98518120341753
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,0.5,825589,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,quantize,0.5,830850,90.05837646900436
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,smooth,0.5,821816,89.95041769592349
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,0.5,821622,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,both,0.699999988079,650405,88.3365632119411
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,0.699999988079,643887,88.11658987146524
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,quantize,0.699999988079,650536,88.27647612677208
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,smooth,0.699999988079,641020,88.11929935861552
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,0.699999988079,640477,88.11658987146524
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,both,1,469870,85.38575837588107
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,1,462741,84.9446492342323
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,quantize,1,465932,85.30379316540548
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,smooth,1,461265,85.18091263670863
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,1,460100,84.9446492342323
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,both,1.39999997616,323681,81.10563363168785
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,1.39999997616,320073,80.72127778635935
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,quantize,1.39999997616,321952,81.16211943217203
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,smooth,1.39999997616,316310,80.6141236184239
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,1.39999997616,316777,80.72127778635935
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,both,2,218171,75.54188315077869
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,2,214260,74.65241639020948
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,quantize,2,218468,75.73808173416869
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,smooth,2,210705,74.78741431133227
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,2,211464,74.65241639020948
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,both,0.5,253936,93.19396688997716
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,0.5,252355,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,quantize,0.5,253937,93.28002748250817
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,smooth,0.5,246683,92.88606445382086
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,0.5,246684,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,both,0.699999988079,184285,91.5867556446247
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,0.699999988079,182924,91.08687103329902
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,quantize,0.699999988079,184286,91.73857148075845
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,smooth,0.699999988079,177476,91.0749161226639
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,0.699999988079,177477,91.08687103329902
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,both,1,136681,89.51773417589915
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,1,135178,88.93559169265484
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,quantize,1,136682,89.72575990314051
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,smooth,1,130252,88.9366759358511
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,1,130253,88.93559169265484
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,both,1.39999997616,103087,86.83469557124275
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,1.39999997616,101590,86.08327189474184
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,quantize,1.39999997616,103088,87.15432141294606
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,smooth,1.39999997616,97035,86.029154555911
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,1.39999997616,97036,86.08327189474184
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,both,2,76034,82.7226960525119
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,2,74974,81.42004843445119
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,quantize,2,76035,83.35289845361268
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,smooth,2,70727,81.56417726243481
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,weighted,2,70728,81.42004843445119
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,both,0.5,244074,92.9989155948837
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,0.5,242497,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,quantize,0.5,243883,93.06462799029174
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,smooth,0.5,236968,92.66725981797232
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,0.5,236828,92.66139461295677
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,both,0.699999988079,179802,91.35428636363999
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,0.699999988079,178213,90.82503725117601
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,quantize,0.699999988079,179711,91.43105513972124
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,smooth,0.699999988079,172844,90.8059124642426
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,0.699999988079,172819,90.82503725117601
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,both,1,131860,89.13046411052169
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,1,130151,88.62093357118975
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,quantize,1,131678,89.31400004718292
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,smooth,1,125261,88.59993319040962
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,1,125198,88.62093357118975
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,both,1.39999997616,98717,86.01450327763655
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,1.39999997616,97373,85.21587758582365
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,quantize,1.39999997616,98635,86.35487153656594
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,smooth,1.39999997616,92840,85.26429364895574
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,1.39999997616,92877,85.21587758582365
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,both,2,73577,81.63070342917607
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,default,2,72699,80.47265847724955
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,quantize,2,73303,82.16601446095932
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,smooth,2,68497,80.62174131553343
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,4,weighted,2,68479,80.47265847724955
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,both,0.5,222859,93.00947662100808
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,0.5,221491,92.71643350459794
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,quantize,0.5,222660,93.07075903117845
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,smooth,0.5,215756,92.6272065987691
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,0.5,215561,92.71643350459794
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,both,0.699999988079,163379,91.60451378668927
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,0.699999988079,162595,91.14121330142693
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,quantize,0.699999988079,162975,91.72754285233653
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,smooth,0.699999988079,157104,91.11364809378621
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,0.699999988079,156989,91.14121330142693
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,both,1,116325,89.31147612711013
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,1,115216,88.70658534348208
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,quantize,1,115864,89.58564248015175
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,smooth,1,110569,88.65430329433428
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,1,110117,88.70658534348208
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,both,1.39999997616,86551,86.62305582272654
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,1.39999997616,85420,85.6082743101996
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,quantize,1.39999997616,85679,86.97194391403039
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,smooth,1.39999997616,80880,85.74212832008666
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,1.39999997616,80760,85.6082743101996
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,both,2,64944,82.92301668206868
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,default,2,63993,81.67878027078432
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,quantize,2,64256,83.40701867994669
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,smooth,2,59734,81.84960410562212
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,7,weighted,2,59568,81.67878027078432
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,both,0.5,786387,89.62969377767222
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,0.5,782998,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,quantize,0.5,786388,89.62395315521408
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,smooth,0.5,777033,89.59555079552372
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,0.5,777034,89.58803778108006
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,both,0.699999988079,620406,86.49115846435261
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,0.699999988079,617375,86.42394630710152
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,quantize,0.699999988079,620407,86.53656995186387
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,smooth,0.699999988079,611582,86.38571461994152
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,0.699999988079,611583,86.42394630710152
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,both,1,461385,81.64430512455877
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,1,458560,81.55936676713095
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,quantize,1,461386,81.67951628414937
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,smooth,1,453055,81.54389770899895
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,1,453056,81.55936676713095
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,both,1.39999997616,338171,76.49476363316415
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,1.39999997616,335286,76.42534989949331
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,quantize,1.39999997616,338172,76.59078267996897
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,smooth,1.39999997616,330101,76.40328322356282
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,1.39999997616,330102,76.42534989949331
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,both,2,238452,70.39578109891481
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,default,2,235549,70.25094769718528
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,quantize,2,238453,70.56390467652173
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,smooth,2,230631,70.19033802230217
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,3,weighted,2,230632,70.25094769718528
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,both,0.5,802046,90.02088067868705
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,0.5,798565,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,quantize,0.5,801962,90.05457782306283
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,smooth,0.5,792626,89.9947016323131
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,0.5,792590,89.99420129202866
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,both,0.699999988079,626858,86.79462716282806
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,0.699999988079,623894,86.759448538029
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,quantize,0.699999988079,626677,86.84050953438437
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,smooth,0.699999988079,618131,86.75008140907998
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,0.699999988079,618132,86.759448538029
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,both,1,458827,81.8745498834115
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,1,456026,81.7754883348659
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,quantize,1,458744,81.92665287464634
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,smooth,1,450526,81.74970467086531
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,1,450533,81.7754883348659
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,both,1.39999997616,324859,76.12476908186756
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,1.39999997616,321923,76.08136753922608
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,quantize,1.39999997616,324825,76.22698414944686
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,smooth,1.39999997616,316745,76.04016767559419
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,1.39999997616,316716,76.08136753922608
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,both,2,224147,69.34067565310495
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,default,2,221117,69.17847041765249
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,quantize,2,224164,69.5249386422592
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,smooth,2,216279,69.11470462786723
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,4,weighted,2,216286,69.17847041765249
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,both,0.5,806398,90.28984530997569
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,0.5,802781,90.30891457862313
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,quantize,0.5,806053,90.33092305562396
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,smooth,0.5,796973,90.25431578379141
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,0.5,796740,90.30891457862313
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,both,0.699999988079,624280,87.32334702980573
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,0.699999988079,621511,87.28059525777891
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,quantize,0.699999988079,624063,87.36051384154828
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,smooth,0.699999988079,615881,87.30465095618891
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,0.699999988079,615708,87.28059525777891
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,both,1,445488,82.50931687045518
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,1,442857,82.44150146455608
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,quantize,1,445547,82.54895380538372
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,smooth,1,437159,82.3684231503882
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,1,437271,82.44150146455608
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,both,1.39999997616,307425,77.38980090330546
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,1.39999997616,304667,77.22240487712968
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,quantize,1.39999997616,307314,77.47306732488806
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,smooth,1.39999997616,299410,77.22718998292618
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,1.39999997616,299326,77.22240487712968
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,both,2,210153,72.26497794204691
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,default,2,207388,71.84519307172593
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,quantize,2,210084,72.44711818161935
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,smooth,2,202328,71.82741448709888
clic2024_test--ef576c4ed599d75d72145a8f34b58ccb,clic2024_test,7,weighted,2,202297,71.84519307172593
kodak--01,kodak,3,both,0.5,178924,91.22760341141829
kodak--01,kodak,3,default,0.5,176891,91.16213116242776
kodak--01,kodak,3,quantize,0.5,178925,91.21182842017464
kodak--01,kodak,3,smooth,0.5,177374,91.16707029071686
kodak--01,kodak,3,weighted,0.5,177375,91.16213116242776
kodak--01,kodak,3,both,0.699999988079,151094,88.99979985818548
kodak--01,kodak,3,default,0.699999988079,149072,88.83930214920885
kodak--01,kodak,3,quantize,0.699999988079,151095,89.03126003467982
kodak--01,kodak,3,smooth,0.699999988079,149524,88.83471641502099
kodak--01,kodak,3,weighted,0.699999988079,149525,88.83930214920885
kodak--01,kodak,3,both,1,123841,85.44487270205306
kodak--01,kodak,3,default,1,121836,85.19936808844301
kodak--01,kodak,3,quantize,1,123842,85.45870578003756
kodak--01,kodak,3,smooth,1,122319,85.2246542176546
kodak--01,kodak,3,weighted,1,122320,85.19936808844301
kodak--01,kodak,3,both,1.39999997616,100394,80.81788159843212
kodak--01,kodak,3,default,1.39999997616,98441,80.46188783029197
kodak--01,kodak,3,quantize,1.39999997616,100395,80.80930243407924
kodak--01,kodak,3,smooth,1.39999997616,98901,80.44819444001266
kodak--01,kodak,3,weighted,1.39999997616,98902,80.46188783029197
kodak--01,kodak,3,both,2,77242,73.50616217084877
kodak--01,kodak,3,default,2,75282,73.07022342586664
kodak--01,kodak,3,quantize,2,77243,73.54324340836959
kodak--01,kodak,3,smooth,2,75714,73.06971628357559
kodak--01,kodak,3,weighted,2,75715,73.07022342586664
kodak--01,kodak,4,both,0.5,177425,91.23524817964055
kodak--01,kodak,4,default,0.5,175443,91.19674315996183
kodak--01,kodak,4,quantize,0.5,177434,91.19440543867465
kodak--01,kodak,4,smooth,0.5,175929,91.21266753637657
kodak--01,kodak,4,weighted,0.5,175930,91.19674315996183
kodak--01,kodak,4,both,0.699999988079,149212,88.89306034706316
kodak--01,kodak,4,default,0.699999988079,147150,88.74067963800096
kodak--01,kodak,4,quantize,0.699999988079,149213,88.8906373624084
kodak--01,kodak,4,smooth,0.699999988079,147611,88.74471211784262
kodak--01,kodak,4,weighted,0.699999988079,147606,88.74067963800096
kodak--01,kodak,4,both,1,121364,85.42473465406252
kodak--01,kodak,4,default,1,119386,85.17228447370314
kodak--01,kodak,4,quantize,1,121361,85.4273136355855
kodak--01,kodak,4,smooth,1,119855,85.24392625471702
kodak--01,kodak,4,weighted,1,119850,85.17228447370314
kodak--01,kodak,4,both,1.39999997616,97560,80.28696000289699
kodak--01,kodak,4,default,1.39999997616,95587,79.88841097320818
kodak--01,kodak,4,quantize,1.39999997616,97564,80.44554072176011
kodak--01,kodak,4,smooth,1.39999997616,96058,79.90520091559483
kodak--01,kodak,4,weighted,1.39999997616,96053,79.88841097320818
kodak--01,kodak,4,both,2,74210,72.83738650720419
kodak--01,kodak,4,default,2,72257,72.4245745895474
kodak--01,kodak,4,quantize,2,74214,72.84868048854013
kodak--01,kodak,4,smooth,2,72711,72.39372270404773
kodak--01,kodak,4,weighted,2,72695,72.4245745895474
kodak--01,kodak,7,both,0.5,177885,91.18427439367466
kodak--01,kodak,7,default,0.5,175702,91.15423231883017
kodak--01,kodak,7,quantize,0.5,177888,91.20413192561897
