image,stratum,effort,reference,variant,bd_rate_percent,quality_low,quality_high
clic2024_test--4a18abf66d65ad1a95ce455c8b6cd8de,clic2024_test,7,weighted,default,0.4154517970810968,62.769670390118655,88.64792854713802
clic2024_test--4a18abf66d65ad1a95ce455c8b6cd8de,clic2024_test,7,weighted,quantize,0.8621781797149144,62.769670390118655,88.64792854713802
clic2024_test--4a18abf66d65ad1a95ce455c8b6cd8de,clic2024_test,7,weighted,smooth,0.443576210114012,62.769670390118655,88.64792854713802
clic2024_test--4a18abf66d65ad1a95ce455c8b6cd8de,clic2024_test,7,weighted,both,1.4068692994345213,62.769670390118655,88.64792854713802
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,weighted,-0.6568322155043544,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,quantize,-2.5783825952674557,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,smooth,-0.816435823265653,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,default,both,-1.6424492535425395,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,default,0.6611750260764943,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,quantize,-1.9342551909875727,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,smooth,-0.16065886695653323,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,3,weighted,both,-0.9921336917464484,76.10116915117909,90.00556960948751
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,weighted,-0.7062899834063717,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,quantize,-2.1496200464273434,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,smooth,-0.5599955219212973,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,default,both,-1.3620870995056777,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,default,0.7113139223907928,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,quantize,-1.4535966707052916,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,smooth,0.14733507435730442,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,4,weighted,both,-0.6604618922887576,74.78012349147359,89.77560847009958
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,weighted,-0.840196116050633,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,quantize,-2.7298838571549155,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,smooth,-1.2170069619745842,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,default,both,-2.2633721351376255,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,default,0.8473152256673963,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,quantize,-1.9056993530522297,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,smooth,-0.3800036215934309,75.73808173416869,89.78192192931698
clic2024_test--8bb119b8ca17492392e1e3ea4b811b32,clic2024_test,7,weighted,both,-1.435234806184764,75.73808173416869,89.78192192931698
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,weighted,-3.8576455088847856,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,quantize,-8.527827796511724,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,smooth,-3.6948099661916265,83.35289845361268,92.86704436584023
clic2024_test--b51d5fb537246482ef7a7ab63f093cab,clic2024_test,3,default,both,-5.795159754577292,83.35289845361268,92.86704436584023
